datetime,depth,observation,site_id,variable
2023-05-21T23:00:00Z,12,4.3844,splk,temperature
2023-05-22T03:00:00Z,12,4.3591,splk,temperature
2023-05-22T04:00:00Z,12,4.3568,splk,temperature
2023-05-22T05:00:00Z,12,4.3697,splk,temperature
2023-05-22T06:00:00Z,12,4.385,splk,temperature
2023-05-22T07:00:00Z,12,4.3711,splk,temperature
2023-05-22T08:00:00Z,12,4.3674,splk,temperature
2023-05-22T09:00:00Z,12,4.3972,splk,temperature
2023-05-22T10:00:00Z,12,4.4192,splk,temperature
2023-05-22T11:00:00Z,12,4.4202,splk,temperature
2023-05-22T12:00:00Z,12,4.411,splk,temperature
2023-05-22T13:00:00Z,12,4.4108,splk,temperature
2023-05-22T14:00:00Z,12,4.4032,splk,temperature
2023-05-22T15:00:00Z,12,4.403,splk,temperature
2023-05-22T20:00:00Z,12,4.4288,splk,temperature
2023-05-22T21:00:00Z,12,4.4356,splk,temperature
2023-05-22T22:00:00Z,12,4.4199,splk,temperature
2023-05-22T23:00:00Z,12,4.396,splk,temperature
2023-05-23T03:00:00Z,12,4.4155,splk,temperature
2023-05-23T04:00:00Z,12,4.437,splk,temperature
2023-05-23T05:00:00Z,12,4.4297,splk,temperature
2023-05-23T06:00:00Z,12,4.4205,splk,temperature
2023-05-23T07:00:00Z,12,4.3837,splk,temperature
2023-05-23T08:00:00Z,12,4.3656,splk,temperature
2023-05-23T09:00:00Z,12,4.3952,splk,temperature
2023-05-23T10:00:00Z,12,4.3679,splk,temperature
2023-05-23T11:00:00Z,12,4.3648,splk,temperature
2023-05-23T12:00:00Z,12,4.3654,splk,temperature
2023-05-23T13:00:00Z,12,4.4291,splk,temperature
2023-05-23T14:00:00Z,12,4.4384,splk,temperature
2023-05-23T15:00:00Z,12,4.4219,splk,temperature
2023-05-24T02:00:00Z,12,4.4654,splk,temperature
2023-05-24T03:00:00Z,12,4.4507,splk,temperature
2023-05-24T04:00:00Z,12,4.4507,splk,temperature
2023-05-24T05:00:00Z,12,4.4134,splk,temperature
2023-05-24T06:00:00Z,12,4.4139,splk,temperature
2023-05-24T07:00:00Z,12,4.399,splk,temperature
2023-05-24T08:00:00Z,12,4.3788,splk,temperature
2023-05-24T09:00:00Z,12,4.4125,splk,temperature
2023-05-24T10:00:00Z,12,4.4268,splk,temperature
2023-05-24T11:00:00Z,12,4.4503,splk,temperature
2023-05-24T12:00:00Z,12,4.4661,splk,temperature
2023-05-24T13:00:00Z,12,4.4188,splk,temperature
2023-05-24T14:00:00Z,12,4.3966,splk,temperature
2023-05-24T15:00:00Z,12,4.3856,splk,temperature
2023-05-24T16:00:00Z,12,4.3781,splk,temperature
2023-05-24T17:00:00Z,12,4.3725,splk,temperature
2023-05-24T18:00:00Z,12,4.362,splk,temperature
2023-05-24T19:00:00Z,12,4.3896,splk,temperature
2023-05-24T20:00:00Z,12,4.4202,splk,temperature
2023-05-24T21:00:00Z,12,4.4157,splk,temperature
2023-05-24T22:00:00Z,12,4.4042,splk,temperature
2023-05-24T23:00:00Z,12,4.3967,splk,temperature
2023-05-25T00:00:00Z,12,4.4025,splk,temperature
2023-05-25T01:00:00Z,12,4.4079,splk,temperature
2023-05-25T02:00:00Z,12,4.4202,splk,temperature
2023-05-25T03:00:00Z,12,4.3949,splk,temperature
2023-05-25T04:00:00Z,12,4.4183,splk,temperature
2023-05-25T05:00:00Z,12,4.4704,splk,temperature
2023-05-25T06:00:00Z,12,4.4841,splk,temperature
2023-05-25T07:00:00Z,12,4.4907,splk,temperature
2023-05-25T08:00:00Z,12,4.4815,splk,temperature
2023-05-25T09:00:00Z,12,4.4391,splk,temperature
2023-05-25T10:00:00Z,12,4.4525,splk,temperature
2023-05-25T11:00:00Z,12,4.419,splk,temperature
2023-05-25T12:00:00Z,12,4.4032,splk,temperature
2023-05-25T13:00:00Z,12,4.3841,splk,temperature
2023-05-25T14:00:00Z,12,4.4325,splk,temperature
2023-05-25T15:00:00Z,12,4.4284,splk,temperature
2023-05-25T16:00:00Z,12,4.4118,splk,temperature
2023-05-25T17:00:00Z,12,4.4028,splk,temperature
2023-05-25T18:00:00Z,12,4.3561,splk,temperature
2023-05-25T19:00:00Z,12,4.3842,splk,temperature
2023-05-25T20:00:00Z,12,4.4212,splk,temperature
2023-05-25T21:00:00Z,12,4.4303,splk,temperature
2023-05-25T22:00:00Z,12,4.3987,splk,temperature
2023-05-25T23:00:00Z,12,4.4213,splk,temperature
2023-05-26T00:00:00Z,12,4.435,splk,temperature
2023-05-26T01:00:00Z,12,4.464,splk,temperature
2023-05-26T02:00:00Z,12,4.4769,splk,temperature
2023-05-26T03:00:00Z,12,4.4279,splk,temperature
2023-05-26T04:00:00Z,12,4.4123,splk,temperature
2023-05-26T05:00:00Z,12,4.3952,splk,temperature
2023-05-26T06:00:00Z,12,4.3367000000000004,splk,temperature
2023-05-26T07:00:00Z,12,4.3763,splk,temperature
2023-05-26T08:00:00Z,12,4.3712,splk,temperature
2023-05-26T09:00:00Z,12,4.3836,splk,temperature
2023-05-26T10:00:00Z,12,4.3884,splk,temperature
2023-05-26T11:00:00Z,12,4.3856,splk,temperature
2023-05-26T12:00:00Z,12,4.3639,splk,temperature
2023-05-26T13:00:00Z,12,4.3712,splk,temperature
2023-05-26T14:00:00Z,12,4.4364,splk,temperature
2023-05-26T15:00:00Z,12,4.4379,splk,temperature
2023-05-26T16:00:00Z,12,4.3384,splk,temperature
2023-05-26T17:00:00Z,12,4.3608,splk,temperature
2023-05-26T18:00:00Z,12,4.458,splk,temperature
2023-05-26T19:00:00Z,12,4.5037,splk,temperature
2023-05-26T20:00:00Z,12,4.5057,splk,temperature
2023-05-26T21:00:00Z,12,4.4284,splk,temperature
2023-05-26T22:00:00Z,12,4.4843,splk,temperature
2023-05-26T23:00:00Z,12,4.4963,splk,temperature
2023-05-27T00:00:00Z,12,4.4384,splk,temperature
2023-05-27T01:00:00Z,12,4.4029,splk,temperature
2023-05-27T02:00:00Z,12,4.4003,splk,temperature
2023-05-27T03:00:00Z,12,4.44,splk,temperature
2023-05-27T04:00:00Z,12,4.4618,splk,temperature
2023-05-27T05:00:00Z,12,4.3873,splk,temperature
2023-05-27T06:00:00Z,12,4.3962,splk,temperature
2023-05-27T07:00:00Z,12,4.4556,splk,temperature
2023-05-27T08:00:00Z,12,4.4246,splk,temperature
2023-05-27T09:00:00Z,12,4.4011,splk,temperature
2023-05-27T10:00:00Z,12,4.4448,splk,temperature
2023-05-27T11:00:00Z,12,4.4466,splk,temperature
2023-05-27T12:00:00Z,12,4.4188,splk,temperature
2023-05-27T13:00:00Z,12,4.4234,splk,temperature
2023-05-27T14:00:00Z,12,4.4039,splk,temperature
2023-05-27T15:00:00Z,12,4.3984,splk,temperature
2023-05-27T16:00:00Z,12,4.4282,splk,temperature
2023-05-27T17:00:00Z,12,4.4417,splk,temperature
2023-05-27T18:00:00Z,12,4.4296,splk,temperature
2023-05-27T19:00:00Z,12,4.4492,splk,temperature
2023-05-27T20:00:00Z,12,4.4484,splk,temperature
2023-05-27T21:00:00Z,12,4.4595,splk,temperature
2023-05-27T22:00:00Z,12,4.473,splk,temperature
2023-05-27T23:00:00Z,12,4.4259,splk,temperature
2023-05-28T00:00:00Z,12,4.4072,splk,temperature
2023-05-28T01:00:00Z,12,4.4283,splk,temperature
2023-05-28T02:00:00Z,12,4.4307,splk,temperature
2023-05-28T03:00:00Z,12,4.4205,splk,temperature
2023-05-28T04:00:00Z,12,4.3657,splk,temperature
2023-05-28T05:00:00Z,12,4.3768,splk,temperature
2023-05-28T06:00:00Z,12,4.378,splk,temperature
2023-05-28T07:00:00Z,12,4.4074,splk,temperature
2023-05-28T08:00:00Z,12,4.444,splk,temperature
2023-05-28T09:00:00Z,12,4.457,splk,temperature
2023-05-28T10:00:00Z,12,4.4726,splk,temperature
2023-05-28T11:00:00Z,12,4.5107,splk,temperature
2023-05-28T12:00:00Z,12,4.4497,splk,temperature
2023-05-28T13:00:00Z,12,4.4165,splk,temperature
2023-05-28T14:00:00Z,12,4.3704,splk,temperature
2023-05-28T15:00:00Z,12,4.3878,splk,temperature
2023-05-28T16:00:00Z,12,4.3826,splk,temperature
2023-05-28T17:00:00Z,12,4.3674,splk,temperature
2023-05-28T18:00:00Z,12,4.4337,splk,temperature
2023-05-28T19:00:00Z,12,4.518,splk,temperature
2023-05-28T20:00:00Z,12,4.5206,splk,temperature
2023-05-28T21:00:00Z,12,4.4569,splk,temperature
2023-05-28T22:00:00Z,12,4.4503,splk,temperature
2023-05-28T23:00:00Z,12,4.461,splk,temperature
2023-05-29T00:00:00Z,12,4.4496,splk,temperature
2023-05-29T01:00:00Z,12,4.4406,splk,temperature
2023-05-29T02:00:00Z,12,4.4629,splk,temperature
2023-05-29T03:00:00Z,12,4.3727,splk,temperature
2023-05-29T04:00:00Z,12,4.4022,splk,temperature
2023-05-29T05:00:00Z,12,4.541,splk,temperature
2023-05-29T06:00:00Z,12,4.4834,splk,temperature
2023-05-29T07:00:00Z,12,4.4723,splk,temperature
2023-05-29T08:00:00Z,12,4.4276,splk,temperature
2023-05-29T09:00:00Z,12,4.4252,splk,temperature
2023-05-29T10:00:00Z,12,4.4425,splk,temperature
2023-05-29T11:00:00Z,12,4.4577,splk,temperature
2023-05-29T12:00:00Z,12,4.4517,splk,temperature
2023-05-29T13:00:00Z,12,4.4904,splk,temperature
2023-05-29T14:00:00Z,12,4.4807,splk,temperature
2023-05-29T15:00:00Z,12,4.4272,splk,temperature
2023-05-29T16:00:00Z,12,4.4012,splk,temperature
2023-05-29T17:00:00Z,12,4.4051,splk,temperature
2023-05-29T18:00:00Z,12,4.4212,splk,temperature
2023-05-29T19:00:00Z,12,4.5208,splk,temperature
2023-05-29T20:00:00Z,12,4.5279,splk,temperature
2023-05-29T21:00:00Z,12,4.4671,splk,temperature
2023-05-29T22:00:00Z,12,4.4912,splk,temperature
2023-05-29T23:00:00Z,12,4.4536,splk,temperature
2023-05-30T00:00:00Z,12,4.4352,splk,temperature
2023-05-30T01:00:00Z,12,4.4921,splk,temperature
2023-05-30T02:00:00Z,12,4.4487,splk,temperature
2023-05-30T03:00:00Z,12,4.4043,splk,temperature
2023-05-30T04:00:00Z,12,4.4396,splk,temperature
2023-05-30T05:00:00Z,12,4.4479,splk,temperature
2023-05-30T06:00:00Z,12,4.408,splk,temperature
2023-05-30T07:00:00Z,12,4.4244,splk,temperature
2023-05-30T08:00:00Z,12,4.4291,splk,temperature
2023-05-30T09:00:00Z,12,4.488,splk,temperature
2023-05-30T10:00:00Z,12,4.4846,splk,temperature
2023-05-30T11:00:00Z,12,4.502,splk,temperature
2023-05-30T12:00:00Z,12,4.4293,splk,temperature
2023-05-30T13:00:00Z,12,4.465,splk,temperature
2023-05-30T14:00:00Z,12,4.3975,splk,temperature
2023-05-30T15:00:00Z,12,4.4077,splk,temperature
2023-05-30T16:00:00Z,12,4.452,splk,temperature
2023-05-30T17:00:00Z,12,4.4079,splk,temperature
2023-05-30T18:00:00Z,12,4.4729,splk,temperature
2023-05-30T19:00:00Z,12,4.5043,splk,temperature
2023-05-30T20:00:00Z,12,4.5278,splk,temperature
2023-05-30T21:00:00Z,12,4.5015,splk,temperature
2023-05-30T22:00:00Z,12,4.478,splk,temperature
2023-05-30T23:00:00Z,12,4.467,splk,temperature
2023-05-31T00:00:00Z,12,4.4242,splk,temperature
2023-05-31T01:00:00Z,12,4.3987,splk,temperature
2023-05-31T02:00:00Z,12,4.4078,splk,temperature
2023-05-31T03:00:00Z,12,4.4296,splk,temperature
2023-05-31T04:00:00Z,12,4.4404,splk,temperature
2023-05-31T05:00:00Z,12,4.4369,splk,temperature
2023-05-31T06:00:00Z,12,4.4108,splk,temperature
2023-05-31T07:00:00Z,12,4.4768,splk,temperature
2023-05-31T08:00:00Z,12,4.4793,splk,temperature
2023-05-31T09:00:00Z,12,4.4826,splk,temperature
2023-05-31T10:00:00Z,12,4.5406,splk,temperature
2023-05-31T11:00:00Z,12,4.4762,splk,temperature
2023-05-31T12:00:00Z,12,4.4325,splk,temperature
2023-05-31T13:00:00Z,12,4.4738,splk,temperature
2023-05-31T14:00:00Z,12,4.4682,splk,temperature
2023-05-31T15:00:00Z,12,4.4246,splk,temperature
2023-05-31T16:00:00Z,12,4.4142,splk,temperature
2023-05-31T17:00:00Z,12,4.4893,splk,temperature
2023-05-31T18:00:00Z,12,4.4893,splk,temperature
2023-05-31T19:00:00Z,12,4.5642,splk,temperature
2023-05-31T20:00:00Z,12,4.565,splk,temperature
2023-05-31T21:00:00Z,12,4.4488,splk,temperature
2023-05-31T22:00:00Z,12,4.4467,splk,temperature
2023-05-31T23:00:00Z,12,4.4115,splk,temperature
2023-06-01T00:00:00Z,12,4.4011,splk,temperature
2023-06-01T01:00:00Z,12,4.3859,splk,temperature
2023-06-01T02:00:00Z,12,4.4011,splk,temperature
2023-06-01T03:00:00Z,12,4.4319,splk,temperature
2023-06-01T04:00:00Z,12,4.4397,splk,temperature
2023-06-01T05:00:00Z,12,4.4502,splk,temperature
2023-06-01T06:00:00Z,12,4.4506,splk,temperature
2023-06-01T07:00:00Z,12,4.5097,splk,temperature
2023-06-01T08:00:00Z,12,4.4834,splk,temperature
2023-06-01T09:00:00Z,12,4.473,splk,temperature
2023-06-01T10:00:00Z,12,4.4712,splk,temperature
2023-06-01T11:00:00Z,12,4.477,splk,temperature
2023-06-01T12:00:00Z,12,4.4921,splk,temperature
2023-06-01T13:00:00Z,12,4.3998,splk,temperature
2023-06-01T14:00:00Z,12,4.4688,splk,temperature
2023-06-01T15:00:00Z,12,4.4919,splk,temperature
2023-06-01T16:00:00Z,12,4.5272,splk,temperature
2023-06-01T17:00:00Z,12,4.4586,splk,temperature
2023-06-01T18:00:00Z,12,4.5894,splk,temperature
2023-06-01T19:00:00Z,12,4.443,splk,temperature
2023-06-01T20:00:00Z,12,4.4522,splk,temperature
2023-06-01T21:00:00Z,12,4.4727,splk,temperature
2023-06-01T22:00:00Z,12,4.452,splk,temperature
2023-06-01T23:00:00Z,12,4.4303,splk,temperature
2023-06-02T00:00:00Z,12,4.534,splk,temperature
2023-06-02T01:00:00Z,12,4.5279,splk,temperature
2023-06-02T02:00:00Z,12,4.4911,splk,temperature
2023-06-02T03:00:00Z,12,4.4591,splk,temperature
2023-06-02T04:00:00Z,12,4.4646,splk,temperature
2023-06-02T05:00:00Z,12,4.4711,splk,temperature
2023-06-02T06:00:00Z,12,4.4646,splk,temperature
2023-06-02T07:00:00Z,12,4.4337,splk,temperature
2023-06-02T08:00:00Z,12,4.4596,splk,temperature
2023-06-02T09:00:00Z,12,4.5141,splk,temperature
2023-06-02T10:00:00Z,12,4.5259,splk,temperature
2023-06-02T11:00:00Z,12,4.5556,splk,temperature
2023-06-02T12:00:00Z,12,4.5473,splk,temperature
2023-06-02T13:00:00Z,12,4.4738,splk,temperature
2023-06-02T14:00:00Z,12,4.4296,splk,temperature
2023-06-02T15:00:00Z,12,4.4211,splk,temperature
2023-06-02T16:00:00Z,12,4.4918,splk,temperature
2023-06-02T17:00:00Z,12,4.4746,splk,temperature
2023-06-02T18:00:00Z,12,4.4999,splk,temperature
2023-06-02T19:00:00Z,12,4.5309,splk,temperature
2023-06-02T20:00:00Z,12,4.5239,splk,temperature
2023-06-02T21:00:00Z,12,4.4729,splk,temperature
2023-06-02T22:00:00Z,12,4.4427,splk,temperature
2023-06-02T23:00:00Z,12,4.4889,splk,temperature
2023-06-03T00:00:00Z,12,4.4559,splk,temperature
2023-06-03T01:00:00Z,12,4.493,splk,temperature
2023-06-03T02:00:00Z,12,4.4934,splk,temperature
2023-06-03T03:00:00Z,12,4.4828,splk,temperature
2023-06-03T04:00:00Z,12,4.4809,splk,temperature
2023-06-03T05:00:00Z,12,4.4553,splk,temperature
2023-06-03T06:00:00Z,12,4.4673,splk,temperature
2023-06-03T07:00:00Z,12,4.4442,splk,temperature
2023-06-03T08:00:00Z,12,4.4848,splk,temperature
2023-06-03T09:00:00Z,12,4.4897,splk,temperature
2023-06-03T10:00:00Z,12,4.4567,splk,temperature
2023-06-03T11:00:00Z,12,4.463,splk,temperature
2023-06-03T12:00:00Z,12,4.4597,splk,temperature
2023-06-03T13:00:00Z,12,4.4856,splk,temperature
2023-06-03T14:00:00Z,12,4.4495,splk,temperature
2023-06-03T15:00:00Z,12,4.47,splk,temperature
2023-06-03T16:00:00Z,12,4.4684,splk,temperature
2023-06-03T17:00:00Z,12,4.469,splk,temperature
2023-06-03T18:00:00Z,12,4.468,splk,temperature
2023-06-03T19:00:00Z,12,4.4689,splk,temperature
2023-06-03T20:00:00Z,12,4.468,splk,temperature
2023-06-03T21:00:00Z,12,4.4693,splk,temperature
2023-06-03T22:00:00Z,12,4.4216,splk,temperature
2023-06-03T23:00:00Z,12,4.4458,splk,temperature
2023-06-04T00:00:00Z,12,4.4483,splk,temperature
2023-06-04T01:00:00Z,12,4.4336,splk,temperature
2023-06-04T02:00:00Z,12,4.4466,splk,temperature
2023-06-04T03:00:00Z,12,4.4447,splk,temperature
2023-06-04T04:00:00Z,12,4.4739,splk,temperature
2023-06-04T05:00:00Z,12,4.4744,splk,temperature
2023-06-04T06:00:00Z,12,4.4733,splk,temperature
2023-06-04T07:00:00Z,12,4.4769,splk,temperature
2023-06-04T08:00:00Z,12,4.4729,splk,temperature
2023-06-04T09:00:00Z,12,4.4751,splk,temperature
2023-06-04T10:00:00Z,12,4.4765,splk,temperature
2023-06-04T11:00:00Z,12,4.4808,splk,temperature
2023-06-04T12:00:00Z,12,4.4841,splk,temperature
2023-06-04T13:00:00Z,12,4.4477,splk,temperature
2023-06-04T14:00:00Z,12,4.4653,splk,temperature
2023-06-04T15:00:00Z,12,4.4581,splk,temperature
2023-06-04T16:00:00Z,12,4.4785,splk,temperature
2023-06-04T17:00:00Z,12,4.4808,splk,temperature
2023-06-04T18:00:00Z,12,4.4811,splk,temperature
2023-06-04T19:00:00Z,12,4.4812,splk,temperature
2023-06-04T20:00:00Z,12,4.4823,splk,temperature
2023-06-04T21:00:00Z,12,4.4809,splk,temperature
2023-06-04T22:00:00Z,12,4.4787,splk,temperature
2023-06-04T23:00:00Z,12,4.4788,splk,temperature
2023-06-05T00:00:00Z,12,4.4725,splk,temperature
2023-06-05T01:00:00Z,12,4.4245,splk,temperature
2023-06-05T02:00:00Z,12,4.4757,splk,temperature
2023-06-05T03:00:00Z,12,4.4647,splk,temperature
2023-05-18T06:00:00Z,13,17.8333,splk,temperature
2023-05-18T07:00:00Z,13,8.8532,splk,temperature
2023-05-18T08:00:00Z,13,4.3521,splk,temperature
2023-05-18T09:00:00Z,13,4.3671,splk,temperature
2023-05-18T10:00:00Z,13,4.3851,splk,temperature
2023-05-18T11:00:00Z,13,4.3889,splk,temperature
2023-05-18T12:00:00Z,13,4.4708,splk,temperature
2023-05-18T13:00:00Z,13,4.4715,splk,temperature
2023-05-18T15:00:00Z,13,4.3619,splk,temperature
2023-05-18T20:00:00Z,13,4.3751,splk,temperature
2023-05-18T21:00:00Z,13,4.2932,splk,temperature
2023-05-18T22:00:00Z,13,4.3064,splk,temperature
2023-05-18T23:00:00Z,13,4.3333,splk,temperature
2023-05-19T10:00:00Z,13,4.3867,splk,temperature
2023-05-19T11:00:00Z,13,4.3851,splk,temperature
2023-05-19T12:00:00Z,13,4.372,splk,temperature
2023-05-19T13:00:00Z,13,4.355,splk,temperature
2023-05-19T14:00:00Z,13,4.3503,splk,temperature
2023-05-19T15:00:00Z,13,4.3626,splk,temperature
2023-05-19T20:00:00Z,13,4.3998,splk,temperature
2023-05-19T21:00:00Z,13,4.3698,splk,temperature
2023-05-19T22:00:00Z,13,4.3708,splk,temperature
2023-05-19T23:00:00Z,13,4.4193,splk,temperature
2023-05-20T04:00:00Z,13,4.4734,splk,temperature
2023-05-20T05:00:00Z,13,4.4111,splk,temperature
2023-05-20T06:00:00Z,13,4.3829,splk,temperature
2023-05-20T07:00:00Z,13,4.3649,splk,temperature
2023-05-20T08:00:00Z,13,4.3168,splk,temperature
2023-05-20T09:00:00Z,13,4.3234,splk,temperature
2023-05-20T10:00:00Z,13,4.335,splk,temperature
2023-05-20T11:00:00Z,13,4.304,splk,temperature
2023-05-20T12:00:00Z,13,4.3473,splk,temperature
2023-05-20T13:00:00Z,13,4.3657,splk,temperature
2023-05-20T14:00:00Z,13,4.3765,splk,temperature
2023-05-20T15:00:00Z,13,4.3401,splk,temperature
2023-05-20T20:00:00Z,13,4.3484,splk,temperature
2023-05-20T21:00:00Z,13,4.3632,splk,temperature
2023-05-20T22:00:00Z,13,4.3667,splk,temperature
2023-05-20T23:00:00Z,13,4.3766,splk,temperature
2023-05-21T03:00:00Z,13,4.3567,splk,temperature
2023-05-21T04:00:00Z,13,4.3555,splk,temperature
2023-05-21T05:00:00Z,13,4.3401,splk,temperature
2023-05-21T06:00:00Z,13,4.3386,splk,temperature
2023-05-21T07:00:00Z,13,4.351,splk,temperature
2023-05-21T08:00:00Z,13,4.3514,splk,temperature
2023-05-21T09:00:00Z,13,4.3335,splk,temperature
2023-05-21T10:00:00Z,13,4.3534,splk,temperature
2023-05-21T11:00:00Z,13,4.3373,splk,temperature
2023-05-21T12:00:00Z,13,4.3386,splk,temperature
2023-05-21T13:00:00Z,13,4.3068,splk,temperature
2023-05-21T14:00:00Z,13,4.3204,splk,temperature
2023-05-21T15:00:00Z,13,4.3195,splk,temperature
2023-05-21T20:00:00Z,13,4.3848,splk,temperature
2023-05-21T21:00:00Z,13,4.3166,splk,temperature
2023-05-21T22:00:00Z,13,4.3438,splk,temperature
2023-05-21T23:00:00Z,13,4.3329,splk,temperature
2023-05-22T03:00:00Z,13,4.3262,splk,temperature
2023-05-22T04:00:00Z,13,4.324,splk,temperature
2023-05-22T05:00:00Z,13,4.3302,splk,temperature
2023-05-22T06:00:00Z,13,4.3345,splk,temperature
2023-05-22T07:00:00Z,13,4.3269,splk,temperature
2023-05-22T08:00:00Z,13,4.3336,splk,temperature
2023-05-22T09:00:00Z,13,4.3638,splk,temperature
2023-05-22T10:00:00Z,13,4.3845,splk,temperature
2023-05-22T11:00:00Z,13,4.3882,splk,temperature
2023-05-22T12:00:00Z,13,4.377,splk,temperature
2023-05-22T13:00:00Z,13,4.3796,splk,temperature
2023-05-22T14:00:00Z,13,4.3591,splk,temperature
2023-05-22T15:00:00Z,13,4.3604,splk,temperature
2023-05-22T20:00:00Z,13,4.3856,splk,temperature
2023-05-22T21:00:00Z,13,4.3853,splk,temperature
2023-05-22T22:00:00Z,13,4.3848,splk,temperature
2023-05-22T23:00:00Z,13,4.362,splk,temperature
2023-05-23T03:00:00Z,13,4.3684,splk,temperature
2023-05-23T04:00:00Z,13,4.4088,splk,temperature
2023-05-23T05:00:00Z,13,4.3696,splk,temperature
2023-05-23T06:00:00Z,13,4.349,splk,temperature
2023-05-23T07:00:00Z,13,4.3316,splk,temperature
2023-05-23T08:00:00Z,13,4.3128,splk,temperature
2023-05-23T09:00:00Z,13,4.3418,splk,temperature
2023-05-23T10:00:00Z,13,4.3283,splk,temperature
2023-05-23T11:00:00Z,13,4.3176,splk,temperature
2023-05-23T12:00:00Z,13,4.312,splk,temperature
2023-05-23T13:00:00Z,13,4.3973,splk,temperature
2023-05-23T14:00:00Z,13,4.4121,splk,temperature
2023-05-23T15:00:00Z,13,4.3921,splk,temperature
2023-05-24T02:00:00Z,13,4.3855,splk,temperature
2023-05-24T03:00:00Z,13,4.3781,splk,temperature
2023-05-24T04:00:00Z,13,4.386,splk,temperature
2023-05-24T05:00:00Z,13,4.3702,splk,temperature
2023-05-24T06:00:00Z,13,4.3633,splk,temperature
2023-05-24T07:00:00Z,13,4.3384,splk,temperature
2023-05-24T08:00:00Z,13,4.3315,splk,temperature
2023-05-24T09:00:00Z,13,4.3689,splk,temperature
2023-05-24T10:00:00Z,13,4.3727,splk,temperature
2023-05-24T11:00:00Z,13,4.3781,splk,temperature
2023-05-24T12:00:00Z,13,4.4008,splk,temperature
2023-05-24T13:00:00Z,13,4.3643,splk,temperature
2023-05-24T14:00:00Z,13,4.3604,splk,temperature
2023-05-24T15:00:00Z,13,4.3465,splk,temperature
2023-05-24T16:00:00Z,13,4.3513,splk,temperature
2023-05-24T17:00:00Z,13,4.3382,splk,temperature
2023-05-24T18:00:00Z,13,4.3441,splk,temperature
2023-05-24T19:00:00Z,13,4.3463,splk,temperature
2023-05-24T20:00:00Z,13,4.3644,splk,temperature
2023-05-24T21:00:00Z,13,4.3624,splk,temperature
2023-05-24T22:00:00Z,13,4.3597,splk,temperature
2023-05-24T23:00:00Z,13,4.3535,splk,temperature
2023-05-25T00:00:00Z,13,4.3677,splk,temperature
2023-05-25T01:00:00Z,13,4.3735,splk,temperature
2023-05-25T02:00:00Z,13,4.3716,splk,temperature
2023-05-25T03:00:00Z,13,4.349,splk,temperature
2023-05-25T04:00:00Z,13,4.3693,splk,temperature
2023-05-25T05:00:00Z,13,4.4246,splk,temperature
2023-05-25T06:00:00Z,13,4.4439,splk,temperature
2023-05-25T07:00:00Z,13,4.4461,splk,temperature
2023-05-25T08:00:00Z,13,4.4041,splk,temperature
2023-05-25T09:00:00Z,13,4.3653,splk,temperature
2023-05-25T10:00:00Z,13,4.3678,splk,temperature
2023-05-25T11:00:00Z,13,4.3647,splk,temperature
2023-05-25T12:00:00Z,13,4.3586,splk,temperature
2023-05-25T13:00:00Z,13,4.3434,splk,temperature
2023-05-25T14:00:00Z,13,4.3808,splk,temperature
2023-05-25T15:00:00Z,13,4.3653,splk,temperature
2023-05-25T16:00:00Z,13,4.3154,splk,temperature
2023-05-25T17:00:00Z,13,4.3031,splk,temperature
2023-05-25T18:00:00Z,13,4.3075,splk,temperature
2023-05-25T19:00:00Z,13,4.3356,splk,temperature
2023-05-25T20:00:00Z,13,4.3577,splk,temperature
2023-05-25T21:00:00Z,13,4.3766,splk,temperature
2023-05-25T22:00:00Z,13,4.3414,splk,temperature
2023-05-25T23:00:00Z,13,4.3515,splk,temperature
2023-05-26T00:00:00Z,13,4.3526,splk,temperature
2023-05-26T01:00:00Z,13,4.3564,splk,temperature
2023-05-26T02:00:00Z,13,4.3751,splk,temperature
2023-05-26T03:00:00Z,13,4.3537,splk,temperature
2023-05-26T04:00:00Z,13,4.3513,splk,temperature
2023-05-26T05:00:00Z,13,4.3461,splk,temperature
2023-05-26T06:00:00Z,13,4.2828,splk,temperature
2023-05-26T07:00:00Z,13,4.3047,splk,temperature
2023-05-26T08:00:00Z,13,4.3056,splk,temperature
2023-05-26T09:00:00Z,13,4.3534,splk,temperature
2023-05-26T10:00:00Z,13,4.3594,splk,temperature
2023-05-26T11:00:00Z,13,4.3427,splk,temperature
2023-05-26T12:00:00Z,13,4.3114,splk,temperature
2023-05-26T13:00:00Z,13,4.3098,splk,temperature
2023-05-26T14:00:00Z,13,4.3277,splk,temperature
2023-05-26T15:00:00Z,13,4.3254,splk,temperature
2023-05-26T16:00:00Z,13,4.2899,splk,temperature
2023-05-26T17:00:00Z,13,4.3,splk,temperature
2023-05-26T18:00:00Z,13,4.387,splk,temperature
2023-05-26T19:00:00Z,13,4.4125,splk,temperature
2023-05-26T20:00:00Z,13,4.4265,splk,temperature
2023-05-26T21:00:00Z,13,4.3834,splk,temperature
2023-05-26T22:00:00Z,13,4.4255,splk,temperature
2023-05-26T23:00:00Z,13,4.4363,splk,temperature
2023-05-27T00:00:00Z,13,4.3865,splk,temperature
2023-05-27T01:00:00Z,13,4.3591,splk,temperature
2023-05-27T02:00:00Z,13,4.3634,splk,temperature
2023-05-27T03:00:00Z,13,4.371,splk,temperature
2023-05-27T04:00:00Z,13,4.3845,splk,temperature
2023-05-27T05:00:00Z,13,4.333,splk,temperature
